VENDOR	CODE	BARCODE	BARCODE_DISPLAY	NAME_KR	NAME_EN	SIZE
Hanmi	06089	087703060890	0 87703 06089 0	수라상쑥왕찐빵	SWEET RED BEAN BUN (MUGWORT)	12/8.99oz, 3PCS
Hanmi	35076	087703350762	0 87703 35076 2	모란각미니(한입)찐빵	SWEET RED BEAN BUN(MINI), ORIGINAL	20/13OZ(370G)
Hanmi	33024	087703330245	0 87703 33024 5	모란각메밀찐빵	SWEET RED BEAN BUN (BUCKWHEAT)	10/27OZ(765G, 9PCS)
Hanmi	15724	087703157248	0 87703 15724 8	모란각단팥찐빵	SWEET RED BEAN BUN	10/27OZ(765G), 9PCS
Hanmi	15725	087703157255	0 87703 15725 5	모란각옥수수찐빵	SWEET RED BEAN BUN (CORN)	10/27OZ(765G), 9PCS
Hanmi	19205	087703192058	0 87703 19205 8	모란각오색찐빵	SWEET RED BEAN BUN (5 COLORED)	10/24.7OZ(700G), 10PCS
Hanmi	08974	087703089747	0 87703 08974 7	꽃빵	STEAMED ROLL, 15PCS	20/1.71LB(530G)
Hanmi	15060	087703150607	0 87703 15060 7	추억의붕어빵, 10마리	BAKED SWEET RED BEAN BUN (CN)	12/1.98LB(900G), 10PCS
Hanmi	01064	087703010642	0 87703 01064 2	찹쌀참깨볼, 20PC	FRIED SESAME BALL (CN)	20/13.4OZ(380G)
Hanmi	16544	087703165441	0 87703 16544 1	구겐우유크림도넛	GUGEN Milk Donut	12/13.4oz
Hanmi	16545	087703165458	0 87703 16545 8	구겐초코크림도넛	GUGEN Choco Donut	12/13.4oz
Hanmi	04783	087703047839	0 87703 04783 9	두부티라미수오리지널	TOFU TIRAMISU ORIGINAL	12/6.35OZ(180G)
Hanmi	04784	087703047846	0 87703 04784 6	두부티라미수인절미	TOFU TIRAMISU INJEOLMI	12/6.35OZ(180G)
Hanmi	04785	087703047853	0 87703 04785 3	두부티라미수녹차	TOFU TIRAMISU MATCHA	12/6.35OZ(180G)
Hanmi	22630	087703226302	0 87703 22630 2	구겐두부티라미수밤	GUGEN Tofu Tiramisu Chesnut	12/6.35oz
Hanmi	02232	087703022324	0 87703 02232 4	찹쌀약과A-TYPE	KOREAN STYLE HONEY COOKIE (YAKGWA)	24/11.3OZ(320G)
Hanmi	01011	087703010116	0 87703 01011 6	찹쌀약과L-TYPE	KOREAN STYLE HONEY COOKIE (YAKGWA)	24/11.3OZ(320G)
Hanmi	15139	087703151390	0 87703 15139 0	찹쌀미니약과	KOREAN STYLE HONEY COOKIE (YAKGWA)	50/3.53OZ(100G)
Hanmi	31790	087703317901	0 87703 31790 1	상주곶감약과	KOREAN STYLE HONEY COOKIE (DRIED PERSIMMON FLAVOR)	24/10.58OZ(300G)
Hanmi	31792	087703317925	0 87703 31792 5	전통호박약과	KOREAN STYLE HONEY COOKIE (PUMPKIN FLAVOR)	24/10.58OZ(300G)
Hanmi	10127	087703101272	0 87703 10127 2	왕전통유과	WANG Traditional Rice Cracker	24/7.05OZ
Hanmi	11495	087703114951	0 87703 11495 1	수라상연유과	KOREAN RICE CRAKCER (YUGWA)	20/6OZ(170G)
Hanmi	11496	087703114968	0 87703 11496 8	수라상쑥유과	KOREAN RICE CRAKCER (YUGWA)	20/6OZ(170G)
Hanmi	11497	087703114975	0 87703 11497 5	수라상오색유과	KOREAN RICE CRACKER (YUGWA)	20/6OZ(170G)
Hanmi	12817	087703128170	0 87703 12817 0	왕유채나물	WANG Rape Flower Sprouts	20/1.1 Lb (500 g)
Hanmi	15222	087703152229	0 87703 15222 9	냉동취나물(Tray)	Frozen Edible Green	6/4.4 Lb
Hanmi	7642448			냉동야채믹스	Vegetable Mix Peas & Carrots & Corn	12/2 Lb
Hanmi	06786	087703067868	0 87703 06786 8	완도산생미역(파우치)	FROZEN SEAWEED	30/10OZ(283G)
Hanmi	09155	087703091559	0 87703 09155 9	생국거리미역(파우치)	FROZEN SEAWEED	30/10OZ(283G)
Hanmi	07760	087703077607	0 87703 07760 7	줄기미역(파우치)	FROZEN SEAWEED STEM	30/10OZ(283G)
Hanmi	08655	087703086555	0 87703 08655 5	쌈용다시마(파우치)	FROZEN KELP	30/10OZ(283G)
Hanmi	06755	087703067554	0 87703 06755 4	연근조림	SEASONED LOTUS ROOT	2/10/7.05OZ(200G)
Hanmi	06756	087703067561	0 87703 06756 1	우엉조림	SEASONED BURDOCK	2/10/7.05OZ(200G)
Hanmi	09612	087703096127	0 87703 09612 7	명태채무침	SEASONED SLICED POLLACK	2/10/5.29OZ(150G)
Hanmi	10021	087703100213	0 87703 10021 3	쌀게무침	SEASONED SMALL CRAB	2/10/7.05OZ(200G)
Hanmi	11644	087703116443	0 87703 11644 3	오징어채볶음	SEASONED SLICED SQUID	2/10/2.82OZ(80G)
Hanmi	02436	087703024366	0 87703 02436 6	고들배기김치	SEASONED KOREAN LETTUCE	2/10/7.05OZ(200G)
Hanmi	11643	087703116436	0 87703 11643 6	멸치고추볶음	ANCHOVY & GREEN PEPPER	2/10/4.58OZ(130G)
Hanmi	14100	087703141001	0 87703 14100 1	진미채무침	SEASONED SLICED SQUID	2/10/4.23OZ(120G)
Hanmi	06763	087703067639	0 87703 06763 9	고추무침	SEASONED GREEN PEPPER	2/10/7.05OZ(200G)
Hanmi	14101	087703141018	0 87703 14101 8	멸치고추장볶음	ANCHOVY (HOT PEPPER PASTE)	2/10/3.88OZ(110G)
Hanmi	09494	087703094949	0 87703 09494 9	무말랭이무침	SEASONED RADISH	2/10/7.05OZ(200G)
Hanmi	02435	087703024359	0 87703 02435 9	양념깻잎	SEASONED PERILLA LEAVES	2/10/7.05OZ(200G)
Hanmi	10089	087703100893	0 87703 10089 3	더덕무침	CODONOPSIS WITH HOT SAUCE	2/10/7.05OZ(200G)
Hanmi	06760	087703067608	0 87703 06760 8	양념햇깻잎	SEASONED PERILLA LEAVES	2/10/7.05OZ(200G)
Hanmi	12083	087703120839	0 87703 12083 9	도라지무침	PLATYCODON WITH HOT SAUCE	2/10/7.05OZ(200G)
Hanmi	06762	087703067622	0 87703 06762 2	마늘쫑무침	SEASONED GARLIC STEM	2/10/7.05OZ(200G)
Hanmi	06342	087703063426	0 87703 06342 6	고추잎무침	SEASONED GREEN PEPPER LEAVES	2/10/7.05OZ(200G)
Hanmi	06764	087703067646	0 87703 06764 6	파래무침	SEASONED SEAWEED	2/10/7.05OZ(200G)
Hanmi	08136	087703081369	0 87703 08136 9	왕)반찬양념햇깻잎Bulk	Seasoned Fresh Perilla Leaves 8.8LB	2/8.8 LB
Hanmi	09495	087703094956	0 87703 09495 6	왕)반찬무말랭이무침Bulk	Seasoned Dried Radish 8.8LB	2/8.8lb
Hanmi	08135	087703081352	0 87703 08135 2	왕)반찬마늘쫑무침Bulk	Seasoned Garlic Stem 8.8LB	2/8.8lb
Hanmi	08137	087703081376	0 87703 08137 6	왕)반찬파래무침	Seasoned Seaweed 8.8LB	2/8.8 LB
Hanmi	05305	087703053052	0 87703 05305 2	왕)반찬쌀게무침	SEASONED SMALL CRAB 8.8LB	2/ 8.8 LB
Hanmi	07756	087703077560	0 87703 07756 0	왕새우젓(한국산)	SALTED SHRIMP 1.1LB KOREA	24/1.1 LBS
Hanmi	35428	087703354289	0 87703 35428 9	수라상명품새우젓(KR)	Salted Fermented Shrimp Sauce	24/1.1L
Hanmi	35429	087703354296	0 87703 35429 6	새우젓	SALTED SHRIMP SAUCE	12/2.2LB(1KG)
Hanmi	06053	087703060531	0 87703 06053 1	왕새우젓	WANG Salted Freshwater Krill	33.06 Lb
Hanmi	00192	087703001923	0 87703 00192 3	새우젓	SALTED SHRIMP SAUCE (CN)	12/2.2LB(1KG)
Hanmi	05713	087703057135	0 87703 05713 5	새우젓	SALTED SHRIMP SAUCE (CN)	6/3.85LB(1.75KG)
Hanmi	07758	087703077584	0 87703 07758 4	왕새우젓(한국산)	SALTED SHRIMP 2.2LB KOREA	12/2.2 LBS
Hanmi	81011	087703810112	0 87703 81011 2	함초롬새우젓	SALTED SHRIMP 19KGS VIETNAM	41.8 Lb (19KGS)
Hanmi	07759	087703077591	0 87703 07759 1	왕새우젓(한국산)	SALTED SHRIMP 44LB KOREA	44 LBS
Hanmi	14710	087703147102	0 87703 14710 2	한백명란젓	Seasoned Pollack Roe	20/10.5 oz 300g
Hanmi	18881	087703188815	0 87703 18881 5	명란젓, TARAKO	FERMENTED & SEASONED POLLACK ROE	24/5OZ(142G)
Hanmi	19601	087703196018	0 87703 19601 8	섬마을어리굴젓	SUMMAUL Seasoned Chili Oyster	12/300G
Hanmi	08062	087703080621	0 87703 08062 1	오징어젓	SEASONED SQUID 22LB	22 LBS
Hanmi	09613	087703096134	0 87703 09613 4	에다마메	BOILED SOY BEAN	24/14OZ(400G)
Hanmi	11970	087703119703	0 87703 11970 3	알록달록찰옥수수	STEAMED CORN	24/12.69OZ(360G), 2PCS
Hanmi	27357	087703273573	0 87703 27357 3	알록달록찰옥수수	STEAMED CORN	24/15.98OZ(453G),2PC
Hanmi	15286	087703152861	0 87703 15286 1	알록달록찰옥수수	STEAMED CORN	12/28.9OZ(820G), 5PCS
Hanmi	33020	087703330207	0 87703 33020 7	노란찰옥수수	STEAMED CORN	12/29.98OZ(850G)
Hanmi	03326	087703033269	0 87703 03326 9	냉동더덕	CODONOPSIS	24/8OZ(226G)
Hanmi	18464	087703184640	0 87703 18464 0	냉동깐생밤(진공포장)	PEELED CHESTNUT (CN)	30/10OZ(283G), 5-6G/PC
Hanmi	14266	087703142664	0 87703 14266 4	생중화면, W/O SOUP	CHINESE STYLE NOODLE	10/2.2LB(1KG)
Hanmi	08641	087703086418	0 87703 08641 8	생칼국수, W/O SOUP	KOREAN KNIFE-CUT FRESH NOODLE	10/2.2LB(1KG)
Hanmi	08642	087703086425	0 87703 08642 5	생소면, W/O SOUP	KOREAN FRESH NOODLE	10/2.2LB(1KG)
Hanmi	08591	087703085916	0 87703 08591 6	생우동짜장, W/O SOUP	KOREAN FRESH NOODLE	10/2.2LB(1KG)
Hanmi	05838	087703058385	0 87703 05838 5	생칼국수W/SOUP	KOREAN KNIFE-CUT FRESH NOODLE	12/1LB(453G)
Hanmi	14031	087703140318	0 87703 14031 8	단호박생칼국수	KOREAN KNIFE-CUT FRESH NOODLE, SWEET PUMPKIN	10/1.76LB(800G)
Hanmi	14032	087703140325	0 87703 14032 5	검은콩생칼국수	KOREAN KNIFE-CUT FRESH NOODLE, BLACK SOYBEAN	10/1.76LB(800G)
Hanmi	29694	087703296947	0 87703 29694 7	보리생칼국수	KOREAN KNIFE-CUT FRESH NOODLE, BARLEY	10/1.76LB(800G)
Hanmi	08592	087703085923	0 87703 08592 3	생메밀국수, W/O SOUP	BUCKWHEAT FRESH NOODLE	10/2.2LB(1KG)
Hanmi	33557	087703335578	0 87703 33557 8	시금치생칼국수	KOREAN KNIFE-CUT FRESH NOODLE, SPINACH	10/1.76LB(800G)
Hanmi	21374	087703213746	0 87703 21374 6	현미생칼국수	KOREAN KNIFE-CUT FRESH NOODLE, BROWN RICE	10/2.2LB(1KG)
Hanmi	14027	087703140271	0 87703 14027 1	왕생칼국수녹차	KOREAN KNIFE-CUT FRESH NOODLE, GREENTEA	10/1.76LB(800G)
Hanmi	13185	087703131859	0 87703 13185 9	곰표사누끼냉동우동	Bear Sanuki Udon	8/2.54LBS
Hanmi	09819	087703098190	0 87703 09819 0	냉동우동면W/O SOUP	JAPANESE STYLE NOODLE (UDON)	8/2.54LB(1.15KG), 5PCS
Hanmi	16739	087703167391	0 87703 16739 1	냉동우동면	ORIENTAL STYLE NOODLE (UDON)	8/2.2LB(200GX5EA)
Hanmi	18167	087703181670	0 87703 18167 0	냉동칼국수우동	KNIFE-CUT NOODLE (WIDE)	8/2.5LB(1.15KG)
Hanmi	00263	087703002630	0 87703 00263 0	냉동왕쫄면, W/O SOUP	ORIENTAL STYLE NOODLE	16/2.2LB(1KG)
Hanmi	18485	087703184855	0 87703 18485 5	감자수제비	KOREAN STYLE PASTA, POTATO	12/2.2LB(1KG)
Hanmi	14619	087703146198	0 87703 14619 8	춘하추동밀면, W/SOUP	KOREAN COLD NOODLE	6/3.52LB(1.6KG)
Hanmi	05360	087703053601	0 87703 05360 1	춘하추동매운불밀면	KOREAN COLD STYLE NOODLE WITH SPICY SAUCE	6/3.77LBS(1.71KG)
Hanmi	06561	087703065611	0 87703 06561 1	모란각들깨칼국수	Korean Perilla Seed Noodle Soup	12/16.72oz
Hanmi	19446	087703194465	0 87703 19446 5	모란각알뜰평양냉면	KOREAN COLD NOODLE	6/3.53LB(1.65KG)
Hanmi	33147	087703331471	0 87703 33147 1	열무비빔냉면,모란각	KOREAN COLD NOODLE WITH SAUCE	6/2.38LB(1080G)
Hanmi	31209	087703312098	0 87703 31209 8	모란각열무물냉면, 3인분	KOREAN COLD NOODLE	6/4.17LB(1890G)
Hanmi	14268	087703142688	0 87703 14268 8	모란각물냉면, 3인분	KOREAN COLD NOODLE	6/4.3LB(1950G)
Hanmi	14267	087703142671	0 87703 14267 1	모란각비빔냉면, 3인분	KOREAN COLD NOODLE WITH SAUCE	6/2.23LB(1140G)
Hanmi	01164	087703011649	0 87703 01164 9	모란각동치미칡냉면	KOREAN COLD NOODLE	6/3.5LB(1.59KG)
Hanmi	20826	087703208261	0 87703 20826 1	모란각막국수, 3인분	KOREAN COLD NOODLE	6/1.99LB(903G)
Hanmi	35041	087703350410	0 87703 35041 0	해물칼국수,모란각	KOREAN KNIFE-CUT NOODLE (SEAFOOD)	12/16.22OZ(460G)
Hanmi	35042	087703350427	0 87703 35042 7	장칼국수,모란각	KOREAN KNIFE-CUT NOODLE	12/16.30OZ(462G)
Hanmi	26575	087703265752	0 87703 26575 2	수라상칡냉면	Frozen Arrowroot Noodle	10/4.4Lb (2kg)
Hanmi	26615	087703266155	0 87703 26615 5	수라상메밀냉면	Frozen Buckwheat cold noodles	10/4.4 Lb
Hanmi	22279	087703222793	0 87703 22279 3	수라상냉동중화면	Frozen Chinese Style Noodle	8/2.5lb(
Hanmi	10338	087703103382	0 87703 10338 2	이연복의목란짜장면	LEE YEON BOK&MOKRAN, JAJANG MYEON	10/2.3 LB
Hanmi	10340	087703103405	0 87703 10340 5	이연복의목란짬뽕	LEE YEON BOK&MOKRAN JJAM BONG	10/3.18 lb
Hanmi	83576	087703835764	0 87703 83576 4	동원면발의신해물칼국수	DW Noodle Soup w/Seafood	10/236g
Hanmi	83575	087703835757	0 87703 83575 7	동원면발의신들깨칼국수	DW Noodle Soup w/Perilla Seed	10/258g
Hanmi	83577	087703835771	0 87703 83577 1	동원면발의신얼큰칼국수	DW Noodle Soup Spicy	10/268g
Hanmi	22961	087703229617	0 87703 22961 7	생라멘	Fresh Ramen Noodle	10/2.31 lbs
Hanmi	22968	087703229686	0 87703 22968 6	면사랑잔치국수	Thin Noodles in Seafood Soup	18/9.17oz
Hanmi	22969	087703229693	0 87703 22969 3	면사랑가쓰오유부우동	Yubu Udon w/ Fried Tofu	18/9.17oz
Hanmi	22970	087703229709	0 87703 22970 9	면사랑해물짬뽕	Jjamppong Spicy Seafood Noodles	18/9.17oz
Hanmi	22971	087703229716	0 87703 22971 6	면사랑김치볶음우동	Kimchi n Veg Stir-Fried Noodles	18/10.58oz
Hanmi	22972	087703229723	0 87703 22972 3	면사랑짜장면	Black Bean Noodles	18/10.58oz
Hanmi	22973	087703229730	0 87703 22973 0	면사랑청양고추크림우동	Chili Cream Udon	18/10.58oz
Hanmi	22974	087703229747	0 87703 22974 7	면사랑한식잡채	Traditional Korean Glass Noodles	18/10.58oz
Hanmi	22975	087703229754	0 87703 22975 4	면사랑중식잡채	Chinese Style Glass Noodles	18/10.58oz
Hanmi	22964	087703229648	0 87703 22964 8	면사랑쟁반막국수	NoodleLovers Buckwheat Noodles	6/4.4 lbs
Hanmi	22965	087703229655	0 87703 22965 5	면사랑쫄면	NoodleLovers Jjolmyeon (Chewey Noodle)	6/4.4 lbs
Hanmi	22966	087703229662	0 87703 22966 2	면사랑함흥면사리	NoodleLovers Hamheung Cold Noodles (Buckwheat)	6 /4.4lbs
Hanmi	23257	087703232570	0 87703 23257 0	일자분모자	THICK POTATO NOODLE	50/10.58oz (300g)
Hanmi	23259	087703232594	0 87703 23259 4	넙적분모자	THICK POTATO NOODLE	40/10.58oz (300g)
Hanmi	03601	087703036017	0 87703 03601 7	김밥용게맛살	IMITATION CRAB STICKS MADE W/SURIMI	30/10.58OZ(300G)
Hanmi	04088	087703040885	0 87703 04088 5	잔치용김밥게맛살	IMITATION CRAB STICKS MADE W/SURIMI	12/2.2LB(1KG)
Hanmi	83368	087703833685	0 87703 83368 5	동원게맛살	DONGWON Imitation Crab Meat	10/1kg
Hanmi	80950	087703809505	0 87703 80950 5	동원게맛살	Imitation Crab Meat	20/300g
Hanmi	83369	087703833692	0 87703 83369 2	동원김밥에딱엄선랍스틱	DONGWON Imitation Lobster Meat	10/2/140g
Hanmi	83406	087703834064	0 87703 83406 4	동원리얼크랩스	DONGWON Real Crabs	10/2/144g
Hanmi	83407	087703834071	0 87703 83407 1	동원더킹오리지널	DONGWON Real Crabs The King	10/2/140g
Hanmi	83408	087703834088	0 87703 83408 8	동원더킹랍스터맛	DW Real Crabs The King,Lobster	10/2/140g
Hanmi	83409	087703834095	0 87703 83409 5	동원로스트오리지널	DW Roast Crabs The King,Original	10/2/140g
Hanmi	12736	087703127364	0 87703 12736 4	야채어육소세지	FROZEN FISH CAKE	24/9.5OZ(270G)
Hanmi	11625	087703116252	0 87703 11625 2	새우소세지	FROZEN FISH CAKE	24/13.4OZ(380G)
Hanmi	06745	087703067455	0 87703 06745 5	순어육소세지	FROZEN FISH CAKE	24/13.4OZ(380G)
Hanmi	09847	087703098473	0 87703 09847 3	왕어육소떡소떡	Fish Sausage and Rice Cake Skewer	10/1.06 Lb
Hanmi	10001	087703100015	0 87703 10001 5	김밥어육햄	FISH HAM(SQUARE) FOR GIMBAP	20/17.64OZ(500g)
Hanmi	16045	087703160453	0 87703 16045 3	줄줄이어육비엔나소세지	FISH SAUSAGE (MINI)	24/12OZ(340G)
Hanmi	06262	087703062627	0 87703 06262 7	샐러드용게맛살	Frozen Imitation Crab SALAD	20/1.1LB
Hanmi	06264	087703062641	0 87703 06264 1	김밥게맛살	Frozen Imitation Crab Stick Maki	10/2.2LB
Hanmi	01409	087703014091	0 87703 01409 1	야채볶음밥	VEGETABLE FRIED RICE	8/3/250G(8.8OZ)
Hanmi	01410	087703014107	0 87703 01410 7	잡채볶음밥	JAPCHAE FRIED RICE	8/3/250G(8.8OZ)
Hanmi	01411	087703014114	0 87703 01411 4	김치볶음밥	KIMCHI FRIED RICE	8/3/250G(8.8OZ)
Hanmi	05600	087703056008	0 87703 05600 8	김치볶음밥	Frozen Kimchi Fried Rice	4/4.4LB(2KG)
Hanmi	33168	087703331686	0 87703 33168 6	왕야채볶음밥	WANG Vegetable Fried Rice	4/4.4 Lb (2kg)
Hanmi	09336	087703093362	0 87703 09336 2	왕유부초밥, 2인분	FRIED BEAN CURD	48/5.64OZ(160G)
Hanmi	15147	087703151475	0 87703 15147 5	왕유부초밥, 4인분	FRIED BEAN CURD	15/11.2OZ(320G)
Hanmi	22266	087703222663	0 87703 22266 3	햇살콩유부슬라이스,신미	FRIED BEAN CURD (SLICED)	10/17.63OZ(500G)
Hanmi	07745	087703077454	0 87703 07745 4	야채김밥	Vegetable Kimbap	24/8.1OZ
Hanmi	07746	087703077461	0 87703 07746 1	불고기김밥	Bulgogi Kimbap	24/8.1OZ
Hanmi	07747	087703077478	0 87703 07747 8	김치불고기김밥	Spicy Kimchi Bulgogi Kimbap	24/8.1OZ
Hanmi	10195	087703101951	0 87703 10195 1	풀드포크김밥	PULLED PORK KIMBAP	24/8.1oz
Hanmi	10193	087703101937	0 87703 10193 7	참치마요김밥	TUNA MAYO KIMBAB	24/8.1oz
Hanmi	10196	087703101968	0 87703 10196 8	진미채김밥	SEASONED SHREDDED SQUID KIMBAB	24/8.1oz
Hanmi	83185	087703831858	0 87703 83185 8	롯데고추장삼각김밥	LOTTE GOCHUJANG SAMGAK KIMBAP	14/330g
Hanmi	83186	087703831865	0 87703 83186 5	롯데참치마요삼각김밥	LOTTE TUNA MAYO SAMGAK KIMBAP	14/330g
Hanmi	83187	087703831872	0 87703 83187 2	롯데고추참치삼각김밥	LOTTE SPICY TUNA SAMGAK KIMBAP	14/330g
Hanmi	29822	087703298224	0 87703 29822 4	수라상원할머니명품장어탕	FULLY COOKED EEL SOUP	20/15.87oz (450g)
Hanmi	31892	087703318922	0 87703 31892 2	수라상원할머니버섯육개장	SPICY MUSHROOM SOUP	18/600G
Hanmi	30210	087703302105	0 87703 30210 5	수라상원할머니일품추어탕	FULLY COOKED VEGETABLE & LOACH SOUP	24/17.98OZ(510G)
Hanmi	07084	087703070844	0 87703 07084 4	수라상원할머니황태해장국	SURASANG Dried Pollack Soup	25/600
Hanmi	17772	087703177727	0 87703 17772 7	구겐요구르트MULTI	NON CARBONATED SOFT DRINK	6/20/42FLOZ(1,240ML) 4X5PCS
Hanmi	32411	087703324114	0 87703 32411 4	구겐빅요구르트	NON CARBONATED SOFT DRINK	12/23.66FLOZ(700ML)
Hanmi	02522	087703025226	0 87703 02522 6	구겐빅요구르트샤인머스캣	NON CARBONATED SOFT DRINK	12/23.66floz(700ML)
Hanmi	33775	087703337756	0 87703 33775 6	구겐빅요구르트레스슈거	NON CARBONATED SOFT DRINK	12/23.66FLOZ(700ML)
Hanmi	04942	087703049420	0 87703 04942 0	구겐빅요구르트애플망고	NON CARBONATED SOFT DRINK	12/23.66floz(700ML)
Hanmi	10675	087703106758	0 87703 10675 8	빙그레뽕따-소다	BINGGRAE Power Cap-Soda	4/6/4.4 floz
Hanmi	28532	087703285323	0 87703 28532 3	빙그레뽕따-수박	BINGGRAE Power Cap-Watermelon	4/6/4.4 floz
Hanmi	10678	087703106789	0 87703 10678 9	빙그레더위사냥	BINGGRAE Summer Crush	6/5/5.1 floz
Hanmi	29982	087703299825	0 87703 29982 5	빙그레비비빅	BINGGRAE Red Bean Ice Bar	8/8/2.37 floz
Hanmi	80554	087703805545	0 87703 80554 5	빙그레빵또아-쿠앤크	BINGGRAE Pangtoa Cookies & Cream	6/4/5.1 floz
Hanmi	80555	087703805552	0 87703 80555 2	빙그레빵또아-초코쉬폰	BINGGRAE Pangtoa Choco Chiffon	6/4/5.1 floz
Hanmi	80745	087703807457	0 87703 80745 7	빵또아레드벨벳	BINGGRAE Pangtoa Red Velvet	6/4/5.1 floz
Hanmi	80079	087703800793	0 87703 80079 3	빙그레비비빅-녹차	BINGGRAE Red Bean Bar Green Tea	8/8/2.37 floz
Hanmi	80497	087703804975	0 87703 80497 5	빙그레엑설런트	BINGGRAE Excellent Ice Cream	8/16/1.7 floz
Hanmi	17681	087703176812	0 87703 17681 2	빙그레싸만코-팥	BINGGRAE Samanco Red Bean	6/4/5.1 floz
Hanmi	17956	087703179561	0 87703 17956 1	빙그레싸만코-딸기	BINGGRAE Samanco Strawberry	6/4/5.1 floz
Hanmi	17957	087703179578	0 87703 17957 8	빙그레싸만코-초코	BINGGRAE Samanco Chocolate	6/4/5.1 floz
Hanmi	80496	087703804968	0 87703 80496 8	빙그레싸만코-녹차	BINGGRAE Samanco Green Tea	6/4/5.1 floz
Hanmi	83183	087703831834	0 87703 83183 4	빙그레싸만코-프렌치바닐라	Samanco French Vanilla	4/6/5.1oz
Hanmi	16064	087703160644	0 87703 16064 4	빙그레메로나-멜론(8입)	BINGGRAE Melona-Melon	8/8/2.4 floz
Hanmi	16065	087703160651	0 87703 16065 1	빙그레메로나-딸기(8입)	BINGGRAE Melona Strawberry	8/8/2.4 floz
Hanmi	16066	087703160668	0 87703 16066 8	빙그레메로나-바나나(8입)	BINGGRAE Melona-Banana	8/8/2.4 floz
Hanmi	16067	087703160675	0 87703 16067 5	빙그레메로나-망고(8입)	BINGGRAE Melona-Mango	8/8/2.4 floz
Hanmi	28361	087703283619	0 87703 28361 9	빙그레메로나-코코넛(8입)	BINGGRAE Melona-Coconut	8/8/2.4 floz
Hanmi	81290	087703812901	0 87703 81290 1	빙그레메로나-우베(8입)	BINGGRAE Melona-Ube	8/8/2.4 floz
Hanmi	81651	087703816510	0 87703 81651 0	빙그레메로나-피스타치오	BINGGRAE Melona-Pistachio	8/8/2.4 fz
Hanmi	11619	087703116191	0 87703 11619 1	빙그레투게더-오리지날	BINGGRAE Together Original	6/30.43 floz
Hanmi	16786	087703167865	0 87703 16786 5	롯데보석바	LOTTE CIDER & YOGURT	9/6/80ml
Hanmi	10026	087703100268	0 87703 10026 8	롯데빙과국화빵M/P	LOTTE RED BEAN CAKE WITH MOCHI	6/5/150ML
Hanmi	80773	087703807730	0 87703 80773 0	롯데빙과죠스바멀티	JAWS BAR MULTI	6/6/90 ml
Hanmi	80774	087703807747	0 87703 80774 7	롯데빙과스크류바멀티	SCREW BAR MULTI	6/6/90 ml
Hanmi	80775	087703807754	0 87703 80775 4	롯데빙과수박바멀티	WATER MELON BAR MULTI	6/6/75 ml
Hanmi	10684	087703106840	0 87703 10684 0	롯데빠삐코초코렛	LOTTE PAPICO CHOCOLATE	4/6/130 ML
Hanmi	83184	087703831841	0 87703 83184 1	롯데빠삐코밀크&요커트	LOTTE PAPICO MILKY YOGURT	4/6/130ml
Hanmi	80776	087703807761	0 87703 80776 1	롯데빙과설레임밀크멀티	LOTTE SULEIM MILK SHAKE	4/5/160ML
Hanmi	80777	087703807778	0 87703 80777 8	롯데빙과설레임커피멀티	LOTTE SULEIM COFFEE SHAKE	4/5/160ML
Hanmi	80778	087703807785	0 87703 80778 5	롯데빙과설레임쿠키&크림멀티	LOTTE Snow Ice - Cookies & Cream	4/5/160ML
Hanmi	10681	087703106819	0 87703 10681 9	롯데돼지바	LOTTE CRISPY CRUNCH BAR	6/6/70ml
Hanmi	81324	087703813243	0 87703 81324 3	롯데빙과돼지콘	LOTTE CRISPY CRUNCH CONE	4/5/160 ML
Hanmi	81309	087703813090	0 87703 81309 0	롯데그릭요거트블루베리	LOTTE GREEK YOGURT BLUEBERRY	6/6/85ml
Hanmi	81310	087703813106	0 87703 81310 6	롯데그릭요거트딸기	LOTTE GREEK YOGURT STRAWBERRY	6/6/85ml
Hanmi	80783	087703807839	0 87703 80783 9	롯데빙과아이스요구르트멀티	LOTTE Ice Yogurt	4/5/170ml
Hanmi	80780	087703807808	0 87703 80780 8	롯데스크류바우치멀티	LOTTE Screw Bar Pouch	4/5/160ML
Hanmi	80779	087703807792	0 87703 80779 2	롯데빙과죠스바파우치멀티	LOTTE Jaws Pouch	4/5/160ml
Hanmi	80781	087703807815	0 87703 80781 5	롯데빙과수박파우치멀티	LOTTE Watermelon Pouch.	4/5/160ml
Hanmi	80782	087703807822	0 87703 80782 2	롯데빙과찰옥수수바멀티	LOTTE Sweet Corn	6/5/140ml
Hanmi	81183	087703811836	0 87703 81183 6	롯데빙과티코밀크쵸코	LOTTE Tico Milk Choco	6/510g
Hanmi	81187	087703811874	0 87703 81187 4	롯데빙과티코다크쵸코	LOTTE Tico Dark Choco	6/510g
Hanmi	80785	087703807853	0 87703 80785 3	롯데빙과월드콘	LOTTE World Cone	5/5/160g
Hanmi	81189	087703811898	0 87703 81189 8	롯데빙과빼빼로바아몬드멀티	LOTTE Pepero Bar Multi Almond	6/6/75ml
Hanmi	81190	087703811904	0 87703 81190 4	롯데빙과빼빼로바피넛멀티	LOTTE Pepero Bar Multi Peanut	6/6/75ml
Hanmi	81045	087703810457	0 87703 81045 7	빙그레핫붕어미니싸만코-팥	BINGGRAE Hot Mini Samanco Redbean	10/300g
